cuenta;descripcion;cuentaesp
413536;VENTA DE ELECTRODOMESTICOS Y MUEBLES;
413538;VENTA DE PRODUCTOS DE ASEO, FARMACEUTICOS, MEDICINALES, Y ARTICULOS DE TOCADOR;
413540;VENTA DE CUBIERTOS, VAJILLAS, CRISTALERIA, PORCELANAS, CERAMICAS Y OTROS ARTICULOS DE USO DOMESTICO;
413542;VENTA DE MATERIALES DE CONSTRUCCION, FONTANERIA Y CALEFACCION;
413544;VENTA DE PINTURAS Y LACAS;
413546;VENTA DE PRODUCTOS DE VIDRIOS Y MARQUETERIA;
413548;VENTA DE HERRAMIENTAS Y ARTICULOS DE FERRETERIA;
413550;VENTA DE QUIMICOS;
413552;VENTA DE PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS;
413554;VENTA DE MAQUINARIA, EQUIPO DE OFICINA Y PROGRAMAS DE COMPUTADOR;
413556;VENTA DE ARTICULOS EN CACHARRERIAS Y MISCELANEAS;
413558;VENTA DE INSTRUMENTOS MUSICALES;
413560;VENTA DE ARTICULOS EN CASAS DE EMPEÑO Y PRENDERIAS;
413562;VENTA DE EQUIPO FOTOGRAFICO;
413564;VENTA DE EQUIPO OPTICO Y DE PRECISION;
413566;VENTA DE EMPAQUES;
413568;VENTA DE EQUIPO PROFESIONAL Y CIENTIFICO;
413570;VENTA DE LOTERIAS, RIFAS, CHANCE, APUESTAS Y SIMILARES;
413572;REPARACION DE EFECTOS PERSONALES Y ELECTRODOMESTICOS;
413595;VENTA DE OTROS PRODUCTOS;VENTAS
413599;AJUSTES POR INFLACION;
4140;HOTELES Y RESTAURANTES;
414005;HOTELERIA;
414010;CAMPAMENTO Y OTROS TIPOS DE HOSPEDAJE;
414015;RESTAURANTES;
414020;BARES Y CANTINAS;
414095;ACTIVIDADES CONEXAS;
414099;AJUSTES POR INFLACION;
4145;TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES;
414505;SERVICIO DE TRANSPORTE POR CARRETERA;
414510;SERVICIO DE TRANSPORTE POR VIA FERREA;
414515;SERVICIO DE TRANSPORTE POR VIA ACUATICA;
414520;SERVICIO DE TRANSPORTE POR VIA AEREA;
414525;SERVICIO DE TRANSPORTE POR TUBERIAS;
414530;MANIPULACION DE CARGA;
414535;ALMACENAMIENTO Y DEPOSITO;
414540;SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE;
414545;AGENCIAS DE VIAJE;
414550;OTRAS AGENCIAS DE TRANSPORTE;
414555;SERVICIO POSTAL Y DE CORREO;
414560;SERVICIO TELEFONICO;
414565;SERVICIO DE TELEGRAFO;
414570;SERVICIO DE TRANSMISION DE DATOS;
414575;SERVICIO DE RADIO Y TELEVISION POR CABLE;
414580;TRANSMISION DE SONIDO E IMAGENES POR CONTRATO;
414595;ACTIVIDADES CONEXAS;
414599;AJUSTES POR INFLACION;
4150;ACTIVIDAD FINANCIERA;
415005;VENTA DE INVERSIONES;
415010;DIVIDENDOS DE SOCIEDADES ANONIMAS Y/O ASIMILADAS;
415015;PARTICIPACIONES DE SOCIEDADES LIMITADAS Y/O ASIMILADAS;
415020;INTERESES;
415025;REAJUSTE MONETARIO - UPAC;
415030;COMISIONES;
415035;OPERACIONES DE DESCUENTO;
415040;CUOTAS DE INSCRIPCION - CONSORCIOS;
415045;CUOTAS DE ADMINISTRACION - CONSORCIOS;
415050;REAJUSTE DEL SISTEMA - CONSORCIOS;
415055;ELIMINACION DE SUSCRIPTORES - CONSORCIOS;
415060;CUOTAS DE INGRESO O RETIRO - SOCIEDAD ADMINISTRADORA;
415065;SERVICIOS A COMISIONISTAS;
415070;INSCRIPCIONES Y CUOTAS;
415075;RECUPERACION DE GARANTIAS;
415095;ACTIVIDADES CONEXAS;
415099;AJUSTES POR INFLACION;
4155;ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER;
415505;ARRENDAMIENTOS DE BIENES INMUEBLES;
415510;INMOBILIARIAS POR RETRIBUCION O CONTRATA;
415515;ALQUILER EQUIPO DE TRANSPORTE;
415520;ALQUILER MAQUINARIA Y EQUIPO;
415525;ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMESTICOS;
415530;CONSULTORIA EN EQUIPO Y PROGRAMAS DE INFORMATICA;
415535;PROCESAMIENTO DE DATOS;
415540;MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA;
415545;INVESTIGACIONES CIENTIFICAS Y DE DESARROLLO;
415550;ACTIVIDADES EMPRESARIALES DE CONSULTORIA;
415555;PUBLICIDAD;
415560;DOTACION DE PERSONAL;
415565;INVESTIGACION Y SEGURIDAD;
415570;LIMPIEZA DE INMUEBLES;
415575;FOTOGRAFIA;
415580;ENVASE Y EMPAQUE;
415585;FOTOCOPIADO;
415590;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;
415595;ACTIVIDADES CONEXAS;
415599;AJUSTES POR INFLACION;
4160;ENSEÑANZA;
416005;ACTIVIDADES RELACIONADAS CON LA EDUCACION;
416095;ACTIVIDADES CONEXAS;
416099;AJUSTES POR INFLACION;
4165;SERVICIOS SOCIALES Y DE SALUD;
416505;SERVICIO HOSPITALARIO;
416510;SERVICIO MEDICO;
416515;SERVICIO ODONTOLOGICO;
416520;SERVICIO DE LABORATORIO;
416525;ACTIVIDADES VETERINARIAS;
416530;ACTIVIDADES DE SERVICIOS SOCIALES;
416595;ACTIVIDADES CONEXAS;
416599;AJUSTES POR INFLACION;
4170;OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS, SOCIALES Y PERSONALES;
417005;ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES;
417010;ACTIVIDADES DE ASOCIACION;
417015;PRODUCCION Y DISTRIBUCION DE FILMES Y VIDEOCINTAS;
417020;EXHIBICION DE FILMES Y VIDEOCINTAS;
417025;ACTIVIDAD DE RADIO Y TELEVISION;
417030;ACTIVIDAD TEATRAL, MUSICAL Y ARTISTICA;
417035;GRABACION Y PRODUCCION DE DISCOS;
417040;ENTRETENIMIENTO Y ESPARCIMIENTO;
417045;AGENCIAS DE NOTICIAS;
417050;LAVANDERIAS Y SIMILARES;
417055;PELUQUERIAS Y SIMILARES;
417060;SERVICIOS FUNERARIOS;
417065;ZONAS FRANCAS;
417095;ACTIVIDADES CONEXAS;
417099;AJUSTES POR INFLACION;
4175;DEVOLUCIONES, REBAJAS Y DESCUENTOS EN VENTAS (DB);
417599;AJUSTES POR INFLACION;
42;NO OPERACIONALES;
4205;OTRAS VENTAS;
420505;MATERIA PRIMA;
420510;MATERIAL DE DESECHO;
420515;MATERIALES VARIOS;
420520;PRODUCTOS DE DIVERSIFICACION;
420525;EXCEDENTES DE EXPORTACION;
420530;ENVASES Y EMPAQUES;
420535;PRODUCTOS AGRICOLAS;
420540;DE PROPAGANDA;
420545;PRODUCTOS EN REMATE;
420550;COMBUSTIBLES Y LUBRICANTES;
420599;AJUSTES POR INFLACION;
4210;FINANCIEROS;
421005;INTERESES;
421010;REAJUSTE MONETARIO - UPAC;
421015;DESCUENTOS AMORTIZADOS;
421020;DIFERENCIA EN CAMBIO;
421025;FINANCIACION VEHICULOS;
421030;FINANCIACION SISTEMAS DE VIAJES;
421035;ACEPTACIONES BANCARIAS;
421040;DESCUENTOS COMERCIALES CONDICIONADOS;
421045;DESCUENTOS BANCARIOS;
421050;COMISIONES CHEQUES DE OTRAS PLAZAS;
421055;MULTAS Y RECARGOS;
421060;SANCIONES CHEQUES DEVUELTOS;
421095;OTROS;
421099;AJUSTES POR INFLACION;
4215;DIVIDENDOS Y PARTICIPACIONES;
421505;DE SOCIEDADES ANONIMAS Y/O ASIMILADAS;
421510;DE SOCIEDADES LIMITADAS Y/O ASIMILADAS;
421599;AJUSTES POR INFLACION;
4220;ARRENDAMIENTOS;
422005;TERRENOS;
422010;CONSTRUCCIONES Y EDIFICIOS;
422015;MAQUINARIA Y EQUIPO;
422020;EQUIPO DE OFICINA;
422025;EQUIPO DE COMPUTACION Y COMUNICACION;
422030;EQUIPO MEDICO - CIENTIFICO;
422035;EQUIPO DE HOTELES Y RESTAURANTES;
422040;FLOTA Y EQUIPO DE TRANSPORTE;
422045;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
422050;FLOTA Y EQUIPO AEREO;
422055;FLOTA Y EQUIPO FERREO;
422060;ACUEDUCTOS PLANTAS Y REDES;
422062;ENVASES Y EMPAQUES;
422065;PLANTACIONES AGRICOLAS  Y FORESTALES;
422070;AERODROMOS;
422075;SEMOVIENTES;
422099;AJUSTES POR INFLACION;
4225;COMISIONES;
422505;SOBRE INVERSIONES;
422510;DE CONCESIONARIOS;
422515;DE ACTIVIDADES FINANCIERAS;
422520;POR VENTA DE SERVICIOS DE TALLER;
422525;POR VENTA DE SEGUROS;
422530;POR INGRESOS PARA TERCEROS;
422535;POR DISTRIBUCION DE PELICULAS;
422540;DERECHOS DE AUTOR;
422545;DERECHOS DE PROGRAMACION;
422599;AJUSTES POR INFLACION;
4230;HONORARIOS;
423005;ASESORIAS;
423010;ASISTENCIA TECNICA;
423015;ADMINISTRACION DE VINCULADAS;
423099;AJUSTES POR INFLACION;
4235;SERVICIOS;
423505;DE BASCULA;
423510;DE TRANSPORTE;
423515;DE PRENSA;
423520;ADMINISTRATIVOS;
423525;TECNICOS;
423530;DE COMPUTACION;
423535;DE TELEFAX;
423540;TALLER DE VEHICULOS;
423545;DE RECEPCION DE AERONAVES;
423550;DE TRANSPORTE PROGRAMA GAS NATURAL;
423555;POR CONTRATOS;
423560;DE TRILLLA;
423565;DE MANTENIMIENTO;
423570;AL PERSONAL;
423575;DE CASINO;
423580;FLETES;
423585;ENTRE COMPAÑIAS;
423595;OTROS;
423599;AJUSTES POR INFLACION;
4240;UTILIDAD EN VENTA DE INVERSIONES;
424005;ACCIONES;
424010;CUOTAS O PARTES DE INTERES SOCIAL;
424015;BONOS;
424020;CEDULAS;
424025;CERTIFICADOS;
424030;PAPELES COMERCIALES;
424035;TITULOS;
424045;DERECHOS FIDUCIARIOS;
424050;OBLIGATORIAS;
424095;OTRAS;
424099;AJUSTES POR INFLACION;
4245;UTILIDAD EN VENTA DE PROPIEDADES PLANTA Y EQUIPO;
424504;TERRENOS;
424506;MATERIALES INDUSTRIA PETROLERA;
424508;CONSTRUCCIONES EN CURSO;
424512;MAQUINARIA EN MONTAJE;
424516;CONSTRUCCIONES Y EDIFICACIONES;
424520;MAQUINARIA Y EQUIPO;
424524;EQUIPO DE OFICINA;
424528;EQUIPO DE COMPUTACION Y COMUNICACION;
424532;EQUIPO MEDICO - CIENTIFICO;
424536;EQUIPO DE HOTELES Y RESTAURANTES;
424540;FLOTA Y EQUIPO DE TRANSPORTE;
424544;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
424548;FLOTA Y EQUIPO AEREO;
424552;FLOTA Y EQUIPO FERREO;
424556;ACUEDUCTOS PLANTAS Y REDES;
424560;ARMAMENTO DE VIGILANCIA;
424562;ENVASES Y EMPAQUES;
424564;PLANTACIONES AGRICOLAS  Y FORESTALES;
424568;VIAS DE COMUNICACION;
424572;MINAS Y CANTERAS;
424580;POZOS ARTESIANOS;
424584;YACIMIENTOS;
424588;SEMOVIENTES;
424599;AJUSTES POR INFLACION;
4248;UTILIDAD EN VENTA DE OTROS BIENES;
424805;INTANGIBLES;
424810;OTROS ACTIVOS;
424899;AJUSTES POR INFLACION;
4250;RECUPERACIONES;
425005;DEUDAS MALAS;
425010;SEGUROS;
425015;RECLAMOS;
425020;REINTEGRO POR PERSONAL EN COMISION;
425025;REINTEGRO GARANTIAS;
425030;DESCUENTOS CONCEDIDOS;
425035;REINTEGRO PROVISIONES;
425040;GASTOS BANCARIOS;
425045;DE DEPRECIACION;
425050;REINTEGRO DE OTROS COSTOS Y GASTOS;
425099;AJUSTES POR INFLACION;
4255;INDEMNIZACIONES;
425505;POR SINIESTRO;
425510;POR SUMINISTROS;
425515;LUCRO CESANTE COMPAÑIAS DE SEGUROS;
425520;DAÑO EMERGENTE COMPAÑIAS DE SEGUROS;
425525;POR PERDIDA DE MERCANCIA;
425530;POR INCUMPLIMIENTO DE CONTRATOS;
425535;DE TERCEROS;
425540;POR INCAPACIDADES I.S.S.;
425595;OTRAS;
425599;AJUSTES POR INFLACION;
4260;PARTICIPACIONES EN CONCESIONES;
426099;AJUSTES POR INFLACION;
4265;INGRESOS DE EJERCICIOS ANTERIORES;
426599;AJUSTES POR INFLACION;
4275;DEVOLUCIONES, REBAJAS Y DESCUENTOS EN OTRAS VENTAS (DB);
427599;AJUSTES POR INFLACION;
4295;DIVERSOS;
429503;CERT;
429505;APROVECHAMIENTOS;
429507;AUXILIOS;
429509;DONACIONES;
429511;INGRESOS POR INVESTIGACION Y DESARROLLO;
429513;POR TRABAJOS EJECUTADOS;
429515;REGALIAS;
429517;DERIVADOS DE LAS EXPORTACIONES;
429519;OTROS INGRESOS DE EXPLOTACION;
429521;DE LA ACTIVIDAD GANADERA;
429525;DERECHOS Y LICITACIONES;
429530;INGRESOS POR ELEMENTOS PERDIDOS;
429533;MULTAS Y RECARGOS;
429535;PREAVISOS DESCONTADOS;
429537;RECLAMOS;
429540;RECOBRO DE DAÑOS;
429543;PREMIOS;
429545;BONIFICACIONES;
429547;PRODUCTOS DESCONTADOS;
429549;RECONOCIMIENTOS I.S.S.;
429551;EXCEDENTES;
429553;SOBRANTES DE CAJA MENOR;
429555;SOBRANTES EN LIQUIDACION FLETES;
429557;SUBSIDIOS ESTATALES;
429559;CAPACITACION DISTRIBUIDORES;
429561;DE ESCRITURACION;
429563;REGISTRO PROMESAS DE VENTA;
429567;UTILES, PAPELERIA Y FOTOCOPIAS;
429571;RESULTADOS MATRICULAS Y TRASPASOS;
429573;DECORACIONES;
429575;MANEJO DE CARGA;
429579;HISTORIA CLINICA;
429581;AJUSTE AL PESO;
429583;LLAMADAS TELEFONICAS;
429599;AJUSTES POR INFLACION;
47;AJUSTES POR INFLACION;
4705;CORRECCION MONETARIA;
470505;INVERSIONES (CR);
470510;INVENTARIOS (CR);
470515;PROPIEDADES, PLANTA Y EQUIPO (CR);
470520;INTANGIBLES (CR);
470525;ACTIVOS DIFERIDOS;
470530;OTROS ACTIVOS (CR);
470535;PASIVOS SUJETOS DE AJUSTE;
470540;PATRIMONIO;
470545;DEPRECIACION ACUMULADA (DB);
470550;DEPRECIACION DIFERIDA (CR);
470555;AGOTAMIENTO ACUMULADO (DB);
470560;AMORTIZACION ACUMULADA (DB);
470565;INGRESOS OPERACIONALES (DB);
470570;INGRESOS NO OPERACIONALES (DB);
470575;GASTOS OPERACIONALES DE ADMINISTRACION (CR);
470580;GASTOS OPERACIONALES DE VENTAS (CR);
470585;GASTOS NO OPERACIONALES (CR);
470590;COMPRAS (CR);
470592;COSTO DE VENTAS (CR);
470594;COSTOS DE PRODUCCION O DE OPERACION (DB);
5;GASTOS;
51;OPERACIONALES DE ADMINISTRACION;
5105;GASTOS DE PERSONAL;
510503;SALARIO INTEGRAL;
510506;SUELDOS;
510512;JORNALES;
510515;HORAS EXTRAS Y RECARGOS;
510518;COMISIONES;
510521;VIATICOS;
510524;INCAPACIDADES;
510527;AUXILIO DE TRANSPORTE;
510530;CESANTIAS;
510533;INTERESES SOBRE CESANTIAS;
510536;PRIMA DE SERVICIOS;
510539;VACACIONES;
510542;PRIMAS EXTRALEGALES;
510545;AUXILIOS;
510548;BONIFICACIONES;
510551;DOTACION Y SUMINISTRO A TRABAJADORES;
510554;SEGUROS;
510557;CUOTAS PARTES PENSIONES DE JUBILACION;
510558;AMORTIZACION CALCULO ACTUARIAL PENSIONES DE JUBILACION;
510559;PENSIONES DE JUBILACION;
510560;INDEMNIZACIONES LABORALES;
510563;CAPACITACION AL PERSONAL;
510566;GASTOS DEPORTIVOS Y DE RECREACION;
510569;APORTES AL I.S.S;
510572;APORTES CAJAS DE COMPENSACION FAMILIAR;
510575;APORTES I.C.B.F.;
510578;SENA;
510581;APORTES SINDICALES;
510584;GASTOS MEDICOS Y DROGAS;
510595;OTROS;
510599;AJUSTES POR INFLACION;
5110;HONORARIOS;
511005;JUNTA DIRECTIVA;
511010;REVISORIA FISCAL;
511015;AUDITORIA EXTERNA;
511020;AVALUOS;
511025;ASESORIA JURIDICA;
511030;ASESORIA FINANCIERA;
511035;ASESORIA TECNICA;
511095;OTROS;
511099;AJUSTES POR INFLACION;
5115;IMPUESTOS;
511505;INDUSTRIA Y COMERCIO;
511510;DE TIMBRES;
511515;A LA PROPIEDAD RAIZ;
511520;DERECHOS SOBRE INSTRUMENTOS PUBLICOS;
511525;DE VALORIZACION;
511530;DE TURISMO;
511535;TASA POR UTILIZACION DE PUERTOS;
511540;DE VEHICULOS;
511545;DE ESPECTACULOS PUBLICOS;
511550;CUOTAS DE FOMENTO;
511570;IVA DESCONTABLE;
511595;OTROS;
511599;AJUSTES POR INFLACION;
5120;ARRENDAMIENTOS;
512005;TERRENOS;
512010;CONSTRUCCIONES Y EDIFICACIONES;
512015;MAQUINARIA Y EQUIPO;
512020;EQUIPO DE OFICINA;
512025;EQUIPO DE COMPUTACION Y COMUNICACION;
512030;EQUIPO MEDICO - CIENTIFICO;
512035;EQUIPO DE HOTELES Y RESTAURANTES;
512040;FLOTA Y EQUIPO DE TRANSPORTE;
512045;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
512050;FLOTA Y EQUIPO AEREO;
512055;FLOTA Y EQUIPO FERREO;
512060;ACUEDUCTOS PLANTAS Y REDES;
512065;AERODROMOS;
512070;SEMOVIENTES;
512095;OTROS;
512099;AJUSTES POR INFLACION;
5125;CONTRIBUCIONES Y AFILIACIONES;
512505;CONTRIBUCIONES;
512510;AFILIACIONES Y SOSTENIMIENTO;
512599;AJUSTES POR INFLACION;
5130;SEGUROS;
513005;MANEJO;
513010;CUMPLIMIENTO;
513015;CORRIENTE DEBIL;
513020;VIDA COLECTIVA;
513025;INCENDIO;
513030;TERREMOTO;
513035;SUSTRACCION Y HURTO;
513040;FLOTA Y EQUIPO DE TRANSPORTE;
513045;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
513050;FLOTA Y EQUIPO AEREO;
513055;FLOTA Y EQUIPO FERREO;
513060;RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL;
513065;VUELO;
513070;ROTURA DE MAQUINARIA;
513075;OBLIGATORIO ACCIDENTE DE TRANSITO;
513080;LUCRO CESANTE;
513095;OTROS;
513099;AJUSTES POR INFLACION;
5135;SERVICIOS;
513505;ASEO Y VIGILANCIA;
513510;TEMPORALES;
513515;ASISTENCIA TECNICA;
513520;PROCESAMIENTO ELECTRONICO DE DATOS;
513525;ACUEDUCTO Y ALCANTARILLADO;
513530;ENERGIA ELECTRICA;
513535;TELEFONO;
513540;CORREO, PORTES Y TELEGRAMAS;
513545;FAX Y TELEX;
513550;TRANSPORTE, FLETES Y ACARREOS;
513555;GAS;
513595;OTROS;
513599;AJUSTES POR INFLACION;
5140;GASTOS LEGALES;
514005;NOTARIALES;
514010;REGISTRO MERCANTIL;
514015;TRAMITES Y LICENCIAS;
514020;ADUANEROS;
514025;CONSULARES;
514095;OTROS;
514099;AJUSTES POR INFLACION;
5145;MANTENIMIENTO Y REPARACIONES;
514505;TERRENOS;
514510;CONSTRUCCIONES Y EDIFICACIONES;
514515;MAQUINARIA Y EQUIPO;
514520;EQUIPO DE OFICINA;
514525;EQUIPO DE COMPUTACION Y COMUNICACION;
514530;EQUIPO MEDICO-CIENTIFICO;
514535;EQUIPO DE HOTELES Y RESTAURANTES;
514540;FLOTA Y EQUIPO DE TRANSPORTE;
514545;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
514550;FLOTA Y EQUIPO AEREO;
514555;FLOTA Y EQUIPO FERREO;
514560;ACUEDUCTOS PLANTAS Y REDES;
514565;ARMAMENTO DE VIGILANCIA;
514570;VIAS DE COMUNICACION;
514599;AJUSTES POR INFLACION;
5150;ADECUACION E INSTALACION;
515005;INSTALACIONES ELECTRICAS;
515010;ARREGLOS ORNAMENTALES;
515015;REPARACIONES LOCATIVAS;
515095;OTROS;
515099;AJUSTES POR INFLACION;
5155;GASTOS DE VIAJE;
515505;ALOJAMIENTO Y MANUTENCION;
515510;PASAJES FLUVIALES Y/O MARITIMOS;
515515;PASAJES AEREOS;
515520;PASAJES TERRESTRES;
515525;PASAJES FERREOS;
515595;OTROS;
515599;AJUSTES POR INFLACION;
5160;DEPRECIACIONES;
516005;CONSTRUCCIONES Y EDIFICACIONES;
516010;MAQUINARIA Y EQUIPO;
516015;EQUIPO DE OFICINA;
516020;EQUIPO DE COMPUTACION Y COMUNICACION;
516025;EQUIPO MEDICO - CIENTIFICO;
516030;EQUIPO DE HOTELES Y RESTAURANTES;
516035;FLOTA Y EQUIPO DE TRANSPORTE;
516040;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
516045;FLOTA Y EQUIPO AEREO;
516050;FLOTA Y EQUIPO FERREO;
516055;ACUEDUCTOS, PLANTAS Y REDES;
516060;ARMAMENTO DE VIGILANCIA;
516099;AJUSTES POR INFLACION;
5165;AMORTIZACIONES;
516505;VIAS DE COMUNICACION;
516510;INTANGIBLES;
516515;CARGOS DIFERIDOS;
516595;OTRAS;
516599;AJUSTES POR INFLACION;
5195;DIVERSOS;
519505;COMISIONES;
519510;LIBROS, SUSCRIPCIONES, PERIODICOS Y REVISTAS;
519515;MUSICA AMBIENTAL;
519520;GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS;
519525;ELEMENTOS DE ASEO Y CAFETERIA;
519530;UTILES, PAPELERIA Y FOTOCOPIAS;
519535;COMBUSTIBLES Y LUBRICANTES;
519540;ENVASES Y EMPAQUES;
519545;TAXIS Y BUSES;
519550;ESTAMPILLAS;
519555;MICROFILMACION;
519560;CASINO Y RESTAURANTE;
519565;PARQUEADEROS;
519570;INDEMNIZACION POR DAÑOS A TERCEROS;
519575;POLVORA Y SIMILARES;
519595;OTROS;
519599;AJUSTES POR INFLACION;
5199;PROVISIONES;
519905;INVERSIONES;
519910;DEUDORES;
519915;PROPIEDADES, PLANTA Y EQUIPO;
519995;OTROS ACTIVOS;
519999;AJUSTES POR INFLACION;
52;OPERACIONALES DE VENTAS;
5205;GASTOS DE PERSONAL;
520503;SALARIO INTEGRAL;
520506;SUELDOS;
520512;JORNALES;
520515;HORAS EXTRAS Y RECARGOS;
520518;COMISIONES;
520521;VIATICOS;
520524;INCAPACIDADES;
520527;AUXILIO DE TRANSPORTE;
520530;CESANTIAS;
520533;INTERESES SOBRE CESANTIAS;
520536;PRIMA DE SERVICIOS;
520539;VACACIONES;
520542;PRIMAS EXTRALEGALES;
520545;AUXILIOS;
520548;BONIFICACIONES;
520551;DOTACION Y SUMINISTRO A TRABAJADORES;
520554;SEGUROS;
520557;CUOTAS PARTES PENSIONES DE JUBILACION;
520558;AMORTIZACION CALCULO ACTUARIAL PENSIONES DE JUBILACION;
520559;PENSIONES DE JUBILACION;
520560;INDEMNIZACIONES LABORALES;
520563;CAPACITACION AL PERSONAL;
520566;GASTOS DEPORTIVOS Y DE RECREACION;
520569;APORTES AL I.S.S;
520572;APORTES CAJAS DE COMPENSACION FAMILIAR;
520575;APORTES I.C.B.F.;
520578;SENA;
520581;APORTES SINDICALES;
520584;GASTOS MEDICOS Y DROGAS;
520595;OTROS;
520599;AJUSTES POR INFLACION;
5210;HONORARIOS;
521005;JUNTA DIRECTIVA;
521010;REVISORIA FISCAL;
521015;AUDITORIA EXTERNA;
521020;AVALUOS;
521025;ASESORIA JURIDICA;
521030;ASESORIA FINANCIERA;
521035;ASESORIA TECNICA;
521095;OTROS;
521099;AJUSTES POR INFLACION;
5215;IMPUESTOS;
521505;INDUSTRIA Y COMERCIO;
521510;DE TIMBRES;
521515;A LA PROPIEDAD RAIZ;
521520;DERECHOS SOBRE INSTRUMENTOS PUBLICOS;
521525;DE VALORIZACION;
521530;DE TURISMO;
521535;TASA POR UTILIZACION DE PUERTOS;
521540;DE VEHICULOS;
521545;DE ESPECTACULOS PUBLICOS;
521550;CUOTAS DE FOMENTO;
521555;LICORES;
521560;CERVEZAS;
521565;CIGARRILLOS;
521570;IVA DESCONTABLE;
521595;OTROS;
521599;AJUSTES POR INFLACION;
5220;ARRENDAMIENTOS;
522005;TERRENOS;
522010;CONSTRUCCIONES Y EDIFICACIONES;
522015;MAQUINARIA Y EQUIPO;
522020;EQUIPO DE OFICINA;
522025;EQUIPO DE COMPUTACION Y COMUNICACION;
522030;EQUIPO MEDICO - CIENTIFICO;
522035;EQUIPO DE HOTELES Y RESTAURANTES;
522040;FLOTA Y EQUIPO DE TRANSPORTE;
522045;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
522050;FLOTA Y EQUIPO AEREO;
522055;FLOTA Y EQUIPO FERREO;
522060;ACUEDUCTOS PLANTAS Y REDES;
522065;AERODROMOS;
522070;SEMOVIENTES;
522095;OTROS;
522099;AJUSTES POR INFLACION;
5225;CONTRIBUCIONES Y AFILIACIONES;
522505;CONTRIBUCIONES;
522510;AFILIACIONES Y SOSTENIMIENTO;
522599;AJUSTES POR INFLACION;
5230;SEGUROS;
523005;MANEJO;
523010;CUMPLIMIENTO;
523015;CORRIENTE DEBIL;
523020;VIDA COLECTIVA;
523025;INCENDIO;
523030;TERREMOTO;
523035;SUSTRACCION Y HURTO;
523040;FLOTA Y EQUIPO DE TRANSPORTE;
523045;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
523050;FLOTA Y EQUIPO AEREO;
523055;FLOTA Y EQUIPO FERREO;
523060;RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL;
523065;VUELO;
523070;ROTURA DE MAQUINARIA;
523075;OBLIGATORIO ACCIDENTE DE TRANSITO;
523080;LUCRO CESANTE;
523095;OTROS;
523099;AJUSTES POR INFLACION;
5235;SERVICIOS;
523505;ASEO Y VIGILANCIA;
523510;TEMPORALES;
523515;ASISTENCIA TECNICA;
523520;PROCESAMIENTO ELECTRONICO DE DATOS;
523525;ACUEDUCTO Y ALCANTARILLADO;
523530;ENERGIA ELECTRICA;
523535;TELEFONO;
523540;CORREO, PORTES Y TELEGRAMAS;
523545;FAX Y TELEX;
523550;TRANSPORTE, FLETES Y ACARREOS;
523555;GAS;
523560;PROPAGANDA Y PUBLICIDAD;
523595;OTROS;
523599;AJUSTES POR INFLACION;
5240;GASTOS LEGALES;
524005;NOTARIALES;
524010;REGISTRO MERCANTIL;
524015;TRAMITES Y LICENCIAS;
524020;ADUANEROS;
524025;CONSULARES;
524095;OTROS;
524099;AJUSTES POR INFLACION;
5245;MANTENIMIENTO Y REPARACIONES;
524505;TERRENOS;
524510;CONSTRUCCIONES Y EDIFICACIONES;
524515;MAQUINARIA Y EQUIPO;
524520;EQUIPO DE OFICINA;
524525;EQUIPO DE COMPUTACION Y COMUNICACION;
524530;EQUIPO MEDICO - CIENTIFICO;
524535;EQUIPO DE HOTELES Y RESTAURANTES;
524540;FLOTA Y EQUIPO DE TRANSPORTE;
524545;FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO;
524550;FLOTA Y EQUIPO AEREO;
524555;FLOTA Y EQUIPO FERREO;
524560;ACUEDUCTOS PLANTAS Y REDES;
524565;ARMAMENTO DE VIGILANCIA;
524570;VIAS DE COMUNICACION;
524599;AJUSTES POR INFLACION;
5250;ADECUACION E INSTALACION;
525005;INSTALACIONES ELECTRICAS;
525010;ARREGLOS ORNAMENTALES;
525015;REPARACIONES LOCATIVAS;
525095;OTROS;
525099;AJUSTES POR INFLACION;
5255;GASTOS DE VIAJE;
525505;ALOJAMIENTO Y MANUTENCION;
525510;PASAJES FLUVIALES Y/O MARITIMOS;
525515;PASAJES AEREOS;
525520;PASAJES TERRESTRES;
